City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,X9
C16,952,0,1,22,22,0,15,3.0,8,6510.0,0,0,0,0,0,1,0,0,0,0
C2,524,0,1,24,24,0,1,2.0,17,7110.0,0,1,0,0,0,0,0,0,0,0
C15,3181,0,1,38,38,0,15,3.0,21,12438.0,0,0,1,0,0,0,0,0,0,0
C4,4547,0,1,20,20,0,15,3.0,14,4760.0,0,0,0,1,0,0,0,0,0,0
C16,1056,0,1,22,22,0,15,3.0,21,4912.0,0,0,0,0,0,0,0,0,0,1
C1,16,1,1,70,70,0,6,3.0,16,16548.0,0,1,0,0,0,0,0,0,0,0
C14,5212,0,1,22,22,0,15,3.0,16,10160.0,0,1,0,0,0,0,0,0,0,0
C2,2669,1,1,53,53,0,2,3.0,21,9900.0,0,1,0,0,0,0,0,0,0,0
C15,2677,1,1,22,22,0,15,3.0,15,4992.0,0,0,0,0,1,0,0,0,0,0
C4,3310,1,1,54,54,0,10,4.0,15,13272.0,1,1,0,0,0,0,0,0,0,0
C29,166,1,1,38,38,0,15,3.0,4,11700.0,0,0,0,1,0,0,0,0,0,0
C8,2698,1,0,33,30,1,15,3.0,19,13036.8,0,1,0,0,0,0,0,0,0,0
C10,293,0,1,44,44,0,3,1.0,18,9100.0,0,0,1,0,0,0,0,0,0,0
C9,671,1,1,62,62,0,15,4.0,4,16718.0,0,0,0,0,1,0,0,0,0,0
C1,2897,1,1,55,55,0,15,1.0,2,16458.0,0,0,1,0,0,0,0,0,0,0
C10,2211,1,1,75,75,0,3,2.0,21,18788.0,0,1,0,0,0,0,0,0,0,0
C1,631,1,1,57,57,0,15,3.0,21,18720.0,1,0,1,0,0,0,0,0,0,0
C7,2836,1,1,54,54,0,15,3.0,2,16716.0,0,0,0,0,1,0,0,0,0,0
C2,3384,1,0,37,36,1,15,3.0,11,20697.6,0,1,0,0,0,0,0,0,0,0
C12,1833,0,1,26,26,0,1,1.0,12,9394.0,1,0,1,0,0,0,0,0,0,0
C17,1948,0,1,27,27,0,2,1.0,1,6744.0,0,0,0,0,1,0,0,0,0,0
C1,4460,0,1,21,21,0,15,3.0,22,5232.0,0,1,0,0,0,0,0,0,0,0
C4,1083,1,1,71,71,0,4,1.0,22,16408.0,0,0,0,1,0,0,0,0,0,0
C16,3737,1,1,30,30,0,6,3.0,21,6060.0,0,0,0,1,0,0,0,0,0,0
C1,134,1,1,67,67,0,7,1.0,17,17520.0,0,1,0,0,0,0,0,0,0,0
C7,1188,0,1,47,47,0,15,3.0,21,10576.0,0,1,0,0,0,0,0,0,0,0
C10,2337,1,1,57,57,0,3,4.0,17,18256.0,0,1,0,0,0,0,0,0,0,0
C10,3391,1,1,31,31,0,15,3.0,18,11502.0,0,1,0,0,0,0,0,0,0,0
C3,2498,1,1,44,44,0,15,3.0,6,11934.0,0,1,0,0,0,0,0,0,0,0
C7,3781,1,1,64,64,0,12,2.0,13,12528.0,0,0,1,0,0,0,0,0,0,0
C7,2519,0,1,19,19,0,15,3.0,19,7210.0,0,1,0,0,0,0,0,0,0,0
C1,1278,1,0,40,17,0,15,3.0,19,21888.0,1,1,0,0,0,0,0,0,0,0
C2,3018,1,1,47,47,0,15,3.0,18,12840.0,0,0,0,0,1,0,0,0,0,0
C6,824,0,1,24,24,0,15,3.0,21,10416.0,1,1,0,0,0,0,0,0,0,0
C1,4081,1,1,56,56,0,15,1.0,12,13104.0,0,1,0,0,0,0,0,0,0,0
C29,2067,0,1,34,34,0,15,3.0,7,9616.0,0,0,0,1,0,0,0,0,0,0
C18,1972,1,0,46,20,0,7,3.0,19,22668.8,0,1,0,0,0,0,0,0,0,0
C2,2168,0,1,71,71,0,10,1.0,2,22202.0,0,0,0,0,1,0,0,0,0,0
C1,1340,0,1,55,55,0,6,4.0,22,18172.0,0,1,0,0,0,0,0,0,0,0
C1,4611,0,1,34,34,0,15,3.0,12,10818.0,0,0,0,1,0,0,0,0,0,0
C1,3237,1,1,63,63,0,2,3.0,13,13398.0,0,0,1,0,0,0,0,0,0,0
C15,228,0,1,49,49,0,8,3.0,19,13100.0,0,1,0,0,0,0,0,0,0,0
C1,2877,0,1,27,27,0,7,3.0,16,7788.0,1,1,0,0,0,0,0,0,0,0
C1,2835,1,1,55,55,0,4,3.0,14,13536.0,0,1,0,0,0,0,0,0,0,0
C1,951,0,1,26,26,0,15,3.0,5,6660.0,0,0,0,0,1,0,0,0,0,0
C13,34,1,1,40,40,0,15,3.0,21,9984.0,1,1,0,0,0,0,0,0,0,0
C13,2883,0,1,21,21,0,15,3.0,2,6300.0,0,1,0,0,0,0,0,0,0,0
C1,4014,1,1,73,73,0,15,3.0,18,22392.0,0,1,0,0,0,0,0,0,0,0
C1,2578,0,1,25,25,0,4,4.0,14,7836.0,0,1,0,0,0,0,0,0,0,0
C8,2399,1,1,53,53,0,14,2.0,2,14016.0,0,0,1,0,0,0,0,0,0,0
C11,175,0,1,25,25,0,15,3.0,2,6216.0,0,1,0,0,0,0,0,0,0,0
C2,2669,1,1,26,26,0,5,3.0,22,10000.0,0,1,0,0,0,0,0,0,0,0
C19,3438,0,1,25,25,0,15,3.0,22,8088.0,1,0,0,0,1,0,0,0,0,0
C1,3739,1,0,46,17,0,15,1.0,5,27033.6,0,0,1,0,0,0,0,0,0,0
C2,1598,0,1,21,21,0,15,3.0,18,6660.0,0,1,0,0,0,0,0,0,0,0
C4,320,0,1,20,20,0,15,3.0,16,7872.0,1,0,0,0,1,0,0,0,0,0
C20,323,1,1,48,48,0,15,3.0,22,11480.0,0,1,0,0,0,0,0,0,0,0
C8,3774,1,0,48,35,1,15,3.0,18,13619.2,0,0,0,0,0,1,0,0,0,0
C1,3802,0,1,28,28,0,15,3.0,5,9688.0,0,1,0,0,0,0,0,0,0,0
C3,2787,0,1,24,24,0,15,3.0,2,10064.0,0,0,0,1,0,0,0,0,0,0
C20,4751,1,1,20,20,0,15,3.0,1,4400.0,0,1,0,0,0,0,0,0,0,0
C2,3360,1,1,69,69,0,4,3.0,18,20480.0,0,0,0,1,0,0,0,0,0,0
C9,928,0,1,46,46,0,1,3.0,21,12960.0,1,0,0,0,0,1,0,0,0,0
C7,2519,0,1,27,27,0,15,3.0,21,11664.0,0,0,0,0,1,0,0,0,0,0
C1,1741,0,1,70,70,0,15,3.0,18,16940.0,0,1,0,0,0,0,0,0,0,0
C8,1946,1,0,44,42,1,3,3.0,1,21219.0,0,1,0,0,0,0,0,0,0,0
C7,641,1,1,63,63,0,15,3.0,13,16500.0,0,0,1,0,0,0,0,0,0,0
C24,2926,1,1,66,66,0,7,1.0,1,17068.0,0,1,0,0,0,0,0,0,0,0
C2,2019,0,1,31,31,0,15,3.0,21,9870.0,1,1,0,0,0,0,0,0,0,0
C3,403,1,1,46,46,0,6,3.0,18,14784.0,1,1,0,0,0,0,0,0,0,0
C1,461,1,1,21,21,0,15,3.0,13,4720.0,0,1,0,0,0,0,0,0,0,0
C2,204,0,1,31,31,0,15,3.0,22,7548.0,1,0,0,0,1,0,0,0,0,0
C9,52,1,0,56,20,1,15,3.0,22,24500.0,1,1,0,0,0,0,0,0,0,0
C1,1207,1,1,67,67,0,15,3.0,17,17584.0,0,1,0,0,0,0,0,0,0,0
C1,3054,1,0,72,65,1,4,3.0,16,25088.0,0,1,0,0,0,0,0,0,0,0
C21,3058,0,1,64,64,0,3,1.0,13,17192.0,0,0,0,0,1,0,0,0,0,0
C23,111,1,1,38,38,0,15,3.0,18,13156.0,0,0,1,0,0,0,0,0,0,0
C1,1149,1,0,44,17,0,15,3.0,21,13720.0,1,0,1,0,0,0,0,0,0,0
C16,2530,0,1,75,75,0,11,4.0,1,20556.0,0,1,0,0,0,0,0,0,0,0
C2,4702,1,0,57,26,0,1,4.0,22,29064.0,1,0,0,0,1,0,0,0,0,0
C1,1325,0,1,32,32,0,3,1.0,16,12276.0,0,0,0,0,0,0,1,0,0,0
C1,2756,1,1,36,36,0,9,1.0,19,10112.0,0,1,0,0,0,0,0,0,0,0
C9,5146,0,1,21,21,0,15,3.0,4,9562.0,0,1,0,0,0,0,0,0,0,0
C3,2593,1,1,21,21,0,15,3.0,2,5096.0,0,1,0,0,0,0,0,0,0,0
C2,3825,1,0,72,31,1,15,3.0,18,31104.0,0,1,0,0,0,0,0,0,0,0
C28,4312,0,1,20,20,0,15,3.0,8,10912.0,0,0,0,1,0,0,0,0,0,0
C3,1643,0,1,28,28,0,2,1.0,16,9450.0,1,1,0,0,0,0,0,0,0,0
C2,14,1,1,61,61,0,15,3.0,22,20250.0,0,1,0,0,0,0,0,0,0,0
C21,2639,0,1,57,57,0,15,3.0,15,14712.0,0,0,0,0,1,0,0,0,0,0
C2,2659,1,1,56,56,0,15,3.0,22,15444.0,0,0,1,0,0,0,0,0,0,0
C2,771,1,1,55,55,0,5,4.0,3,15000.0,0,0,0,0,1,0,0,0,0,0
C2,941,0,1,20,20,0,15,3.0,3,8160.0,0,1,0,0,0,0,0,0,0,0
C18,3328,1,1,75,75,0,15,3.0,16,21852.0,1,0,0,0,1,0,0,0,0,0
C5,280,0,1,34,34,0,2,1.0,21,13960.0,0,1,0,0,0,0,0,0,0,0
C1,3141,0,1,27,27,0,2,3.0,7,5248.0,0,1,0,0,0,0,0,0,0,0
C4,1498,1,0,40,37,1,3,3.0,7,16240.0,1,0,0,0,1,0,0,0,0,0
C1,1709,0,1,39,39,0,3,1.0,5,8256.0,0,0,1,0,0,0,0,0,0,0
C1,1084,0,1,62,62,0,7,3.0,21,15964.0,0,0,0,1,0,0,0,0,0,0
C1,741,1,0,63,51,1,5,4.0,12,18211.2,0,0,0,0,1,0,0,0,0,0
C1,3191,0,1,23,23,0,15,3.0,20,4092.0,0,0,1,0,0,0,0,0,0,0
C24,4451,1,1,53,53,0,10,1.0,2,15624.0,1,1,0,0,0,0,0,0,0,0
C9,1146,1,1,24,24,0,15,3.0,19,8268.0,0,1,0,0,0,0,0,0,0,0
C23,3610,1,1,26,26,0,2,2.0,18,7176.0,1,1,0,0,0,0,0,0,0,0
C7,3508,1,0,47,38,1,1,1.0,22,24765.0,0,1,0,0,0,0,0,0,0,0
C15,837,0,1,23,23,0,1,3.0,19,6750.0,0,1,0,0,0,0,0,0,0,0
C1,1314,1,1,28,28,0,4,3.0,5,5816.0,1,0,1,0,0,0,0,0,0,0
C3,1328,0,1,46,46,0,2,1.0,2,11232.0,0,0,0,1,0,0,0,0,0,0
C9,2590,1,1,51,51,0,5,3.0,22,12120.0,1,1,0,0,0,0,0,0,0,0
C1,3720,1,0,69,57,1,5,2.0,21,28464.0,0,1,0,0,0,0,0,0,0,0
C3,748,0,1,63,63,0,4,1.0,12,14184.0,0,1,0,0,0,0,0,0,0,0
C5,5142,1,1,43,43,0,8,3.0,18,14448.0,0,1,0,0,0,0,0,0,0,0
C10,4848,0,1,20,20,0,15,3.0,3,8268.0,0,0,0,0,0,0,1,0,0,0
C12,3222,0,0,49,23,1,15,3.0,12,18270.0,1,0,1,0,0,0,0,0,0,0
C4,1206,1,0,51,48,1,11,3.0,18,23088.0,0,0,1,0,0,0,0,0,0,0
C1,406,1,1,71,71,0,10,1.0,19,15990.0,1,1,0,0,0,0,0,0,0,0
C1,1555,0,1,51,51,0,1,3.0,15,12700.0,0,1,0,0,0,0,0,0,0,0
C26,2302,1,0,41,30,1,6,1.0,17,16179.2,0,0,1,0,0,0,0,0,0,0
C5,422,1,1,36,36,0,9,3.0,21,7500.0,1,0,0,0,1,0,0,0,0,0
C1,3516,1,1,47,47,0,4,1.0,12,11260.0,0,1,0,0,0,0,0,0,0,0
C2,3384,1,1,63,63,0,5,4.0,17,13860.0,1,1,0,0,0,0,0,0,0,0
C4,3035,1,0,75,52,0,9,3.0,5,30892.4,1,0,0,1,0,0,0,0,0,0
C3,1397,0,1,25,25,0,15,3.0,12,8608.0,0,0,0,0,1,0,0,0,0,0
C9,1800,0,1,28,28,0,15,3.0,4,9016.0,0,1,0,0,0,0,0,0,0,0
C6,1991,1,1,58,58,0,3,3.0,22,12040.0,0,0,0,0,1,0,0,0,0,0
C10,120,0,1,61,61,0,15,3.0,12,18656.0,1,1,0,0,0,0,0,0,0,0
C4,470,1,0,75,68,1,2,3.0,7,23598.4,0,1,0,0,0,0,0,0,0,0
C13,595,0,1,47,47,0,10,3.0,20,13002.0,0,0,0,1,0,0,0,0,0,0
C12,5820,1,0,75,61,1,15,3.0,1,27820.8,0,0,0,0,1,0,0,0,0,0
C2,2250,1,1,56,56,0,11,1.0,12,17556.0,0,1,0,0,0,0,0,0,0,0
C3,245,0,1,45,45,0,1,3.0,19,14260.0,0,1,0,0,0,0,0,0,0,0
C19,2270,1,1,38,38,0,1,1.0,1,7428.0,0,0,0,1,0,0,0,0,0,0
C20,1039,0,1,39,39,0,15,3.0,22,8036.0,0,1,0,0,0,0,0,0,0,0
C1,1600,0,1,25,25,0,15,3.0,13,10728.0,0,1,0,0,0,0,0,0,0,0
C2,719,1,1,61,61,0,15,3.0,17,14664.0,0,0,0,1,0,0,0,0,0,0
C5,3458,0,1,48,48,0,3,1.0,22,10848.0,0,0,0,1,0,0,0,0,0,0
C10,584,0,1,41,41,0,3,2.0,17,10272.0,0,1,0,0,0,0,0,0,0,0
C13,4033,0,1,26,26,0,15,3.0,19,8820.0,0,0,1,0,0,0,0,0,0,0
C2,412,1,1,28,28,0,3,3.0,14,10304.0,1,0,0,0,1,0,0,0,0,0
C2,133,1,1,75,75,0,7,3.0,18,20536.0,0,0,1,0,0,0,0,0,0,0
C29,4306,0,1,18,18,0,15,3.0,2,8162.0,0,1,0,0,0,0,0,0,0,0
C7,1995,1,1,20,20,0,15,3.0,14,3810.0,0,0,1,0,0,0,0,0,0,0
C32,1593,0,0,44,41,1,15,3.0,4,22492.8,0,0,1,0,0,0,0,0,0,0
C20,181,0,1,36,36,0,5,2.0,15,9520.0,1,1,0,0,0,0,0,0,0,0
C1,2121,1,1,56,56,0,15,3.0,21,16042.0,0,1,0,0,0,0,0,0,0,0
C1,4411,0,1,25,25,0,15,3.0,22,9824.0,0,0,0,0,1,0,0,0,0,0
C1,1085,1,1,69,69,0,15,3.0,18,21376.0,0,1,0,0,0,0,0,0,0,0
C1,89,1,0,66,56,0,12,3.0,7,28896.0,0,0,1,0,0,0,0,0,0,0
C2,1285,1,0,73,71,1,8,3.0,18,26586.0,1,1,0,0,0,0,0,0,0,0
C1,757,1,0,33,32,1,8,1.0,16,13574.4,1,1,0,0,0,0,0,0,0,0
C8,635,1,0,37,36,1,8,4.0,21,15904.0,0,1,0,0,0,0,0,0,0,0
C19,647,1,1,57,57,0,15,3.0,16,15768.0,0,0,0,0,1,0,0,0,0,0
C26,2302,0,1,72,72,0,11,1.0,12,14976.0,1,0,0,1,0,0,0,0,0,0
C14,3205,0,1,59,59,0,15,1.0,19,11580.0,0,1,0,0,0,0,0,0,0,0
C2,3132,0,1,52,52,0,4,3.0,14,13300.0,0,1,0,0,0,0,0,0,0,0
C7,3677,1,1,20,20,0,15,3.0,21,10164.0,0,0,0,0,1,0,0,0,0,0
C9,2060,0,1,28,28,0,15,3.0,2,7044.0,0,0,1,0,0,0,0,0,0,0
C1,305,1,0,55,21,0,15,3.0,19,22268.4,0,0,0,0,1,0,0,0,0,0
C1,2576,1,1,38,38,0,5,3.0,22,7596.0,1,0,0,1,0,0,0,0,0,0
C21,4249,1,0,54,51,1,4,3.0,14,23385.6,0,0,1,0,0,0,0,0,0,0
C3,827,1,0,62,61,1,2,3.0,18,22246.4,0,0,1,0,0,0,0,0,0,0
C16,2732,0,1,41,41,0,1,2.0,21,14040.0,0,1,0,0,0,0,0,0,0,0
C1,681,1,1,61,61,0,15,3.0,8,13794.0,0,0,1,0,0,0,0,0,0,0
C1,3265,1,0,74,71,1,4,1.0,16,26969.6,0,1,0,0,0,0,0,0,0,0
C14,1987,0,1,72,72,0,5,3.0,20,17212.0,1,0,0,1,0,0,0,0,0,0
C3,59,1,0,75,65,1,1,3.0,17,29472.0,0,0,1,0,0,0,0,0,0,0
C22,254,0,1,23,23,0,15,3.0,18,3534.0,0,0,0,0,0,0,1,0,0,0
C2,489,1,1,56,56,0,9,3.0,11,13896.0,0,0,1,0,0,0,0,0,0,0
C3,239,0,1,36,36,0,13,3.0,16,11538.0,0,0,0,1,0,0,0,0,0,0
C1,156,1,1,27,27,0,2,3.0,5,10248.0,0,1,0,0,0,0,0,0,0,0
C9,515,1,0,58,57,1,5,3.0,2,25209.6,0,1,0,0,0,0,0,0,0,0
C23,1,1,1,65,65,0,6,3.0,18,19584.0,0,0,0,1,0,0,0,0,0,0
C8,3531,0,1,30,30,0,15,3.0,20,12620.0,1,1,0,0,0,0,0,0,0,0
C4,1498,0,1,22,22,0,15,3.0,7,7932.0,1,1,0,0,0,0,0,0,0,0
C9,1353,0,1,19,19,0,15,3.0,15,8904.0,0,1,0,0,0,0,0,0,0,0
C3,911,1,1,28,28,0,3,3.0,8,6250.0,0,1,0,0,0,0,0,0,0,0
C2,664,1,1,57,57,0,15,3.0,11,18870.0,0,0,0,1,0,0,0,0,0,0
C3,3029,0,1,23,23,0,15,3.0,19,9408.0,0,0,0,1,0,0,0,0,0,0
C18,3367,0,1,61,61,0,2,1.0,16,19290.0,1,0,0,1,0,0,0,0,0,0
C4,598,1,1,56,56,0,2,4.0,5,16172.0,1,0,0,0,0,1,0,0,0,0
C6,2173,0,1,26,26,0,15,3.0,18,7980.0,0,0,0,0,1,0,0,0,0,0
C10,1405,0,1,44,44,0,15,3.0,2,14256.0,0,1,0,0,0,0,0,0,0,0
C2,1093,1,1,49,49,0,3,4.0,17,20462.0,0,1,0,0,0,0,0,0,0,0
C1,2509,0,1,22,22,0,15,3.0,21,12096.0,0,0,0,0,1,0,0,0,0,0
C1,1314,1,1,58,58,0,2,1.0,7,18330.0,0,0,1,0,0,0,0,0,0,0
C1,1555,1,0,63,55,1,10,3.0,18,22968.4,1,1,0,0,0,0,0,0,0,0
C3,1955,0,1,42,42,0,15,4.0,17,14664.0,1,0,0,1,0,0,0,0,0,0
C7,2266,1,0,52,46,1,2,2.0,20,22457.6,0,1,0,0,0,0,0,0,0,0
C3,2131,1,1,72,72,0,15,3.0,18,19648.0,0,0,1,0,0,0,0,0,0,0
C12,2974,0,1,58,58,0,15,3.0,17,17524.0,1,1,0,0,0,0,0,0,0,0
C21,4602,0,1,23,23,0,15,3.0,17,3942.0,0,0,0,1,0,0,0,0,0,0
C2,440,0,1,34,34,0,6,3.0,22,10768.0,0,0,1,0,0,0,0,0,0,0
C6,143,0,1,21,21,0,15,3.0,15,6936.0,1,1,0,0,0,0,0,0,0,0
C16,904,1,1,60,60,0,15,3.0,19,14688.0,0,0,1,0,0,0,0,0,0,0
C17,930,0,1,23,23,0,15,3.0,21,9030.0,1,1,0,0,0,0,0,0,0,0
C1,1801,1,1,30,30,0,15,3.0,22,11358.0,0,0,1,0,0,0,0,0,0,0
C6,195,1,1,36,36,0,2,1.0,20,9030.0,0,1,0,0,0,0,0,0,0,0
C1,255,1,1,64,64,0,15,3.0,20,14898.0,0,0,0,0,1,0,0,0,0,0
C18,1913,1,1,35,35,0,8,1.0,19,7452.0,0,0,1,0,0,0,0,0,0,0
C18,1917,0,1,34,34,0,5,2.0,22,12860.0,0,1,0,0,0,0,0,0,0,0
C4,2465,1,0,65,63,1,13,3.0,9,29440.0,0,1,0,0,0,0,0,0,0,0
C12,3605,1,1,73,73,0,13,2.0,17,18528.0,0,0,0,0,0,0,1,0,0,0
C11,3353,1,0,66,62,1,8,2.0,20,27600.0,0,1,0,0,0,0,0,0,0,0
C14,4840,0,1,29,29,0,7,1.0,18,5016.0,0,0,0,0,1,0,0,0,0,0
C10,699,1,1,64,64,0,1,1.0,18,16250.0,0,0,0,1,0,0,0,0,0,0
C1,727,0,1,23,23,0,15,3.0,16,3792.0,0,1,0,0,0,0,0,0,0,0
C20,1420,1,1,29,29,0,15,3.0,17,10080.0,0,0,0,0,0,1,0,0,0,0
C15,1928,1,1,50,50,0,1,4.0,22,12220.0,0,1,0,0,0,0,0,0,0,0
C12,3592,1,1,30,30,0,5,3.0,18,11178.0,0,1,0,0,0,0,0,0,0,0
C22,2,0,1,28,28,0,15,3.0,21,9888.0,0,0,0,0,1,0,0,0,0,0
C3,1471,1,1,37,37,0,10,3.0,18,7692.0,0,1,0,0,0,0,0,0,0,0
C22,575,1,1,62,62,0,15,1.0,16,18720.0,0,0,1,0,0,0,0,0,0,0
C1,3266,1,0,47,22,0,2,2.0,20,15696.0,1,1,0,0,0,0,0,0,0,0
C22,254,1,0,63,60,1,3,3.0,18,30771.2,0,0,0,0,0,1,0,0,0,0
C3,41,1,1,55,55,0,15,2.0,17,17400.0,0,0,0,0,1,0,0,0,0,0
C22,260,1,0,50,49,1,15,3.0,21,17190.0,0,0,0,0,1,0,0,0,0,0
C2,1509,1,1,50,50,0,2,3.0,11,10944.0,0,0,0,1,0,0,0,0,0,0
C1,3835,0,1,25,25,0,2,1.0,13,10980.0,0,1,0,0,0,0,0,0,0,0
C1,2745,0,1,33,33,0,1,3.0,13,10912.0,0,0,0,0,1,0,0,0,0,0
C1,432,1,1,75,75,0,4,3.0,7,21568.0,0,1,0,0,0,0,0,0,0,0
C1,982,1,1,23,23,0,15,3.0,14,10416.0,0,0,0,1,0,0,0,0,0,0
C1,697,0,1,25,25,0,15,3.0,16,6140.0,0,1,0,0,0,0,0,0,0,0
C25,2332,1,1,23,23,0,15,3.0,15,3564.0,0,1,0,0,0,0,0,0,0,0
C24,4346,1,1,46,46,0,15,3.0,1,15184.0,0,0,0,0,0,1,0,0,0,0
C3,3887,1,1,60,60,0,15,3.0,19,17664.0,0,0,1,0,0,0,0,0,0,0
C4,1638,0,0,73,62,1,15,3.0,13,23598.4,0,0,0,0,0,0,1,0,0,0
C1,244,0,1,33,33,0,15,3.0,14,6876.0,0,0,0,0,1,0,0,0,0,0
C5,2438,0,1,26,26,0,15,3.0,10,10576.0,0,1,0,0,0,0,0,0,0,0
C3,2097,1,1,63,63,0,7,3.0,18,15574.0,0,1,0,0,0,0,0,0,0,0
C15,4432,1,1,38,38,0,15,3.0,10,11826.0,0,0,0,0,0,1,0,0,0,0
C23,770,0,1,23,23,0,1,3.0,17,3630.0,0,1,0,0,0,0,0,0,0,0
C18,277,1,1,47,47,0,7,2.0,22,15816.0,0,1,0,0,0,0,0,0,0,0
C2,661,1,1,28,28,0,1,3.0,22,6460.0,1,1,0,0,0,0,0,0,0,0
C23,1,1,1,33,33,0,15,3.0,18,8064.0,1,1,0,0,0,0,0,0,0,0
C8,3936,1,1,59,59,0,15,3.0,2,16492.0,0,0,0,1,0,0,0,0,0,0
C2,903,1,1,65,65,0,2,2.0,17,18240.0,0,1,0,0,0,0,0,0,0,0
C1,1705,1,1,75,75,0,15,3.0,18,18540.0,0,0,1,0,0,0,0,0,0,0
C15,3755,0,1,21,21,0,15,3.0,19,8592.0,0,1,0,0,0,0,0,0,0,0
C2,2548,0,1,38,38,0,5,3.0,3,7848.0,0,0,1,0,0,0,0,0,0,0
C15,1949,1,1,52,52,0,2,3.0,22,19796.0,0,0,0,0,0,1,0,0,0,0
C6,202,1,1,26,26,0,15,3.0,21,4824.0,1,1,0,0,0,0,0,0,0,0
C9,10,1,1,65,65,0,8,1.0,4,19958.0,0,0,0,1,0,0,0,0,0,0
C8,2501,0,1,52,52,0,2,1.0,16,10926.0,0,0,1,0,0,0,0,0,0,0
C8,4266,1,1,26,26,0,2,2.0,2,6924.0,0,0,0,0,0,1,0,0,0,0
C27,3469,1,1,40,40,0,15,3.0,21,10224.0,0,0,0,0,1,0,0,0,0,0
C1,4662,1,1,34,34,0,15,3.0,5,12960.0,0,0,1,0,0,0,0,0,0,0
C4,545,0,1,23,23,0,15,3.0,2,3492.0,0,1,0,0,0,0,0,0,0,0
C13,595,0,1,19,19,0,15,3.0,20,9422.0,0,0,0,1,0,0,0,0,0,0
C1,19,0,1,32,32,0,4,1.0,7,9198.0,0,0,0,1,0,0,0,0,0,0
C10,1796,1,1,53,53,0,2,2.0,13,12738.0,1,1,0,0,0,0,0,0,0,0
C24,1194,0,1,30,30,0,15,3.0,19,13720.0,0,0,0,0,1,0,0,0,0,0
C4,209,1,1,43,43,0,15,3.0,22,14472.0,1,0,1,0,0,0,0,0,0,0
C2,3062,0,1,23,23,0,15,3.0,17,8304.0,0,0,1,0,0,0,0,0,0,0
C3,2205,0,0,25,23,1,4,2.0,12,15145.2,1,0,0,0,1,0,0,0,0,0
C17,930,0,1,29,29,0,15,3.0,17,10672.0,0,0,1,0,0,0,0,0,0,0
C5,514,0,1,30,30,0,3,1.0,20,6720.0,0,0,0,1,0,0,0,0,0,0
C1,3265,0,1,27,27,0,15,3.0,18,11754.0,0,0,1,0,0,0,0,0,0,0
C8,1092,1,1,21,21,0,15,3.0,20,3930.0,0,1,0,0,0,0,0,0,0,0
C6,1572,1,0,59,37,1,3,3.0,21,20757.0,0,1,0,0,0,0,0,0,0,0
C1,1693,0,1,24,24,0,15,3.0,16,11520.0,0,0,1,0,0,0,0,0,0,0
C7,2105,1,1,34,34,0,2,2.0,13,7896.0,0,1,0,0,0,0,0,0,0,0
C4,199,0,1,23,23,0,15,3.0,7,10032.0,0,1,0,0,0,0,0,0,0,0
C1,767,0,1,26,26,0,15,3.0,16,8568.0,0,1,0,0,0,0,0,0,0,0
C3,64,1,1,55,55,0,15,3.0,12,16110.0,0,1,0,0,0,0,0,0,0,0
C4,262,1,1,75,75,0,3,3.0,6,23104.0,0,1,0,0,0,0,0,0,0,0
C3,1771,1,0,44,35,1,2,1.0,12,24153.6,1,1,0,0,0,0,0,0,0,0
C10,82,0,1,39,39,0,1,1.0,16,13024.0,0,1,0,0,0,0,0,0,0,0
C2,491,1,0,34,33,1,2,3.0,22,17640.0,0,0,1,0,0,0,0,0,0,0
C1,1154,1,0,62,56,1,4,3.0,21,27090.0,0,1,0,0,0,0,0,0,0,0
C7,4016,1,1,72,72,0,2,2.0,20,17160.0,0,0,1,0,0,0,0,0,0,0
C3,1057,1,0,46,26,0,15,3.0,18,19773.6,0,1,0,0,0,0,0,0,0,0
C9,418,1,0,39,37,1,7,4.0,22,11106.0,1,1,0,0,0,0,0,0,0,0
C20,429,1,0,50,23,0,6,4.0,6,17948.0,0,0,1,0,0,0,0,0,0,0
C1,1816,1,1,66,66,0,15,3.0,18,17602.0,0,1,0,0,0,0,0,0,0,0
C18,341,1,1,34,34,0,1,2.0,13,12380.0,0,0,0,0,1,0,0,0,0,0
C16,100,0,1,31,31,0,15,3.0,20,8472.0,0,1,0,0,0,0,0,0,0,0
C4,153,0,0,32,31,0,3,2.0,17,21196.0,0,1,0,0,0,0,0,0,0,0
C4,7,0,1,38,38,0,2,1.0,18,14410.0,0,1,0,0,0,0,0,0,0,0
C1,450,1,1,71,71,0,2,2.0,16,14846.0,0,0,1,0,0,0,0,0,0,0
C3,1626,0,1,35,35,0,15,3.0,18,7896.0,0,1,0,0,0,0,0,0,0,0
C3,1475,0,1,42,42,0,8,3.0,18,14784.0,0,1,0,0,0,0,0,0,0,0
C6,178,1,1,34,34,0,15,3.0,22,10112.0,0,1,0,0,0,0,0,0,0,0
C8,1326,0,1,27,27,0,3,4.0,21,7344.0,0,1,0,0,0,0,0,0,0,0
C2,3374,0,1,24,24,0,1,1.0,18,8748.0,0,1,0,0,0,0,0,0,0,0
C6,776,0,0,51,50,1,2,1.0,19,18270.0,1,0,1,0,0,0,0,0,0,0
C1,1023,0,1,24,24,0,15,3.0,19,7452.0,0,1,0,0,0,0,0,0,0,0
